,close,returns,vol,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_5,vol_lag_10,vol_lag_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,vol_roll_mean_5,vol_roll_std_5,vol_roll_mean_10,vol_roll_std_10,vol_roll_mean_20,vol_roll_std_20,vol_roll_mean_60,vol_roll_std_60,rsi_14,volume_zscore,day_of_week,month,quarter,week_of_month,target
2023-08-14,3204.63134765625,0.0003045989410443,0.163659025660117,0.165048603765603,0.250127812795167,0.2611161839267399,0.2605437328749653,0.2608176578315552,0.2467470609142447,0.0019465238518463,-0.0058916232196963,-0.0023340191027434,0.0117611582058458,0.2396857477785798,0.0419939304479289,0.2513595741955271,0.03067847597224677,0.254844077595288,0.02248056421470733,0.18634735549078618,0.05324317367188843,57.79157207503478,-1.2889877309937168,0,8,3,2,0.1638519382959728
2023-08-16,3212.5732421875,0.0024782552717206,0.1638519382959728,0.163659025660117,0.165048603765603,0.250127812795167,0.2615924055304237,0.2599532238083213,0.2458630673558315,0.0003045989410443,0.0019465238518463,-0.0058916232196963,-0.0038603552290221,0.2203088063356101,0.05128751898180844,0.24164371097838327,0.04099928302709258,0.25068967583258156,0.030354146961968885,0.18694946944197818,0.05276893683656107,57.38003695584809,-0.9523709381898336,2,8,3,3,0.1632406033532765
2023-08-17,3191.532958984375,-0.0065493551794629,0.1632406033532765,0.1638519382959728,0.163659025660117,0.165048603765603,0.2611161839267399,0.2606939084080534,0.2495015716652332,0.0024782552717206,0.0003045989410443,0.0019465238518463,-0.0023340191027434,0.20076071288871994,0.050234552383201944,0.23203358242714844,0.047047549006782464,0.24658911937958866,0.03604625373964377,0.1873834482823408,0.052464177364089745,60.272574475394656,-0.06320833152332563,3,8,3,3,0.1774308821861421
2023-08-18,3127.7626953125,-0.0199810763327251,0.1774308821861421,0.1632406033532765,0.1638519382959728,0.163659025660117,0.250127812795167,0.2653088684846857,0.2487856156061074,-0.0065493551794629,0.0024782552717206,0.0003045989410443,-0.0058916232196963,0.18118559677402726,0.03854572250384756,0.22228825192167073,0.05042331011416901,0.24227607096399084,0.040557795523866416,0.1878065065379445,0.05215949860144385,55.46796046975824,1.0592080115051161,4,8,3,3,0.1526568543313385
2023-08-21,3159.85693359375,0.0102610848097104,0.1526568543313385,0.1774308821861421,0.1632406033532765,0.1638519382959728,0.165048603765603,0.2683933445297565,0.2701084405604965,-0.0199810763327251,-0.0065493551794629,0.0024782552717206,0.0019465238518463,0.1666462106522223,0.006066112451783723,0.21350045329181638,0.04974574012847312,0.23870833429299254,0.04301879039533338,0.18846808772662973,0.05176389063235271,51.52978468373362,-0.8018269007983369,0,8,3,3,0.1516347531008676
2023-08-22,3141.7431640625,-0.0057324650805151,0.1516347531008676,0.1526568543313385,0.1774308821861421,0.1632406033532765,0.163659025660117,0.2605437328749653,0.2685941740451503,0.0102610848097104,-0.0199810763327251,-0.0065493551794629,0.0003045989410443,0.16416786076536938,0.008798146577701655,0.20192680427197457,0.04901356780187907,0.23283575498153466,0.046391274695202066,0.1887206366816188,0.051547541478258234,47.17868902064527,-1.1408436529022594,1,8,3,4,0.1525663837695707
2023-08-23,3156.698486328125,0.0047601988719812,0.1525663837695707,0.1516347531008676,0.1526568543313385,0.1774308821861421,0.1638519382959728,0.2615924055304237,0.2653952576090317,-0.0057324650805151,0.0102610848097104,-0.0199810763327251,0.0024782552717206,0.16176300625351953,0.010458642135343366,0.1910359062945648,0.0465811096220945,0.22698778393432054,0.04894778090458519,0.18891340182578453,0.05138388741790336,39.71449963183199,-0.8449042062944303,2,8,3,4,0.1525382315882201
2023-08-24,3146.94482421875,-0.0030898301347496,0.1525382315882201,0.1525663837695707,0.1516347531008676,0.1526568543313385,0.1632406033532765,0.2611161839267399,0.2664285882600209,0.0047601988719812,-0.0057324650805151,0.0102610848097104,-0.0065493551794629,0.15950589534823906,0.011093627237082073,0.1801333041184795,0.040608175421283754,0.2213463402423475,0.05075675370358246,0.1891558021270841,0.0511736180661404,43.84612685082333,-1.210375102792069,3,8,3,4,0.1523865797796594
2023-08-25,3140.95361328125,-0.0019038182339238,0.1523865797796594,0.1525382315882201,0.1525663837695707,0.1516347531008676,0.1774308821861421,0.250127812795167,0.2662713594776444,-0.0030898301347496,0.0047601988719812,-0.0057324650805151,-0.0199810763327251,0.15736542099522782,0.011224598024112114,0.16927550888462756,0.02956266269754688,0.2156518224087574,0.05181053994938336,0.18939326895290545,0.05096621808670564,48.05910041534858,-1.2231869204743393,4,8,3,4,0.1458049684645994
2023-08-28,3135.61181640625,-0.0017006926980432,0.1458049684645994,0.1523865797796594,0.1525382315882201,0.1525663837695707,0.1526568543313385,0.165048603765603,0.2555906744567279,-0.0019038182339238,-0.0030898301347496,0.0047601988719812,0.0102610848097104,0.15235656051393126,0.0004150643479853383,0.15950138558307678,0.008552876367707714,0.2099575834238582,0.05221109742220758,0.1897090745785207,0.0506714765844195,38.769708130949425,-1.3625815608479201,0,8,3,4,0.1266630578740115
2023-08-29,3136.169677734375,0.0001779114765438,0.1266630578740115,0.1458049684645994,0.1523865797796594,0.1525382315882201,0.1516347531008676,0.163659025660117,0.2608176578315552,-0.0017006926980432,-0.0019038182339238,-0.0030898301347496,-0.0057324650805151,0.15098618334058345,0.002921156777280248,0.1575770220529764,0.009298468869243489,0.20446829812425174,0.05292721374107789,0.18995429164289235,0.050417966352799756,27.619627950649303,-1.4493333537945337,1,8,3,5,0.1230721848885033
2023-08-30,3149.917236328125,0.0043835506386509,0.1230721848885033,0.1266630578740115,0.1458049684645994,0.1523865797796594,0.1525663837695707,0.1638519382959728,0.2599532238083213,0.0001779114765438,-0.0017006926980432,-0.0019038182339238,0.0047601988719812,0.14599184429521223,0.01118715004925107,0.15387742527436588,0.013165468130887066,0.19776056812637458,0.05390197797853326,0.18984275715298862,0.050552519594787695,29.427255074375324,-0.8515079773447051,2,8,3,5,0.127129015794357
2023-08-31,3118.195068359375,-0.0100707941157618,0.127129015794357,0.1230721848885033,0.1266630578740115,0.1458049684645994,0.1525382315882201,0.1632406033532765,0.2606939084080534,0.0043835506386509,0.0001779114765438,-0.0017006926980432,-0.0030898301347496,0.14009300451899873,0.01421894835589349,0.1497994499336189,0.015787262996774094,0.19091651618038366,0.05427835111674145,0.1896649552122825,0.050771472699576936,34.85716383523362,4.28614782075583,3,8,3,5,0.1235297238603318
2023-09-01,3139.0029296875,0.0066730467055331,0.1235297238603318,0.127129015794357,0.1230721848885033,0.1266630578740115,0.1523865797796594,0.1774308821861421,0.2653088684846857,-0.0100707941157618,0.0043835506386509,0.0001779114765438,-0.0019038182339238,0.13501116136022612,0.013160258800519329,0.14618829117772697,0.01648574589548031,0.18423827154969885,0.05345171471403993,0.18940145266688474,0.05105830540951166,32.94004602544331,-0.5344367108833126,4,9,3,1,0.1219127778584224
2023-09-04,3175.509033203125,0.0116298405364212,0.1219127778584224,0.1235297238603318,0.127129015794357,0.1230721848885033,0.1458049684645994,0.1526568543313385,0.2683933445297565,0.0066730467055331,-0.0100707941157618,0.0043835506386509,-0.0017006926980432,0.1292397901763606,0.009435892404674826,0.14079817534514594,0.013714534271853308,0.17714931431848116,0.05149994894948298,0.18894028702196902,0.05153195980335096,36.90255393694439,0.4367744315529842,0,9,3,1,0.1141756492746195
2023-09-05,3185.588134765625,0.0031740113024756,0.1141756492746195,0.1219127778584224,0.1235297238603318,0.127129015794357,0.1266630578740115,0.1516347531008676,0.2605437328749653,0.0116298405364212,0.0066730467055331,-0.0100707941157618,0.0001779114765438,0.12446135205512521,0.002305259491038203,0.13772376769785433,0.014198224457700838,0.16982528598491445,0.048147484048864424,0.18836052438573117,0.05209346538027503,44.8427600626383,-0.07217532809891984,1,9,3,1,0.1136211722054249
2023-09-06,3186.098876953125,0.000160329008614,0.1136211722054249,0.1141756492746195,0.1219127778584224,0.1235297238603318,0.1230721848885033,0.1525663837695707,0.2615924055304237,0.0031740113024756,0.0116298405364212,0.0066730467055331,0.0043835506386509,0.1219638703352468,0.00477016728622881,0.13397785731522951,0.015036940144585342,0.16250688180489717,0.04462787000912781,0.18761329796383316,0.0528378420547539,45.25713697237038,-0.3647359473410815,2,9,3,1,0.1168122188985028
2023-09-07,3209.646728515625,0.0073908100382054,0.1168122188985028,0.1136211722054249,0.1141756492746195,0.1219127778584224,0.127129015794357,0.1525382315882201,0.2611161839267399,0.000160329008614,0.0031740113024756,0.0116298405364212,-0.0100707941157618,0.12007366779863111,0.005948233068392159,0.13008333615881493,0.014727806213437007,0.15510832013864723,0.03928196730118552,0.18677414778793472,0.05361381099322158,48.97062931370971,0.644237566545235,3,9,3,1,0.1156902001857281
2023-09-08,3197.245849609375,-0.0038636273568913,0.1156902001857281,0.1168122188985028,0.1136211722054249,0.1141756492746195,0.1235297238603318,0.1523865797796594,0.250127812795167,0.0073908100382054,0.000160329008614,0.0031740113024756,0.0066730467055331,0.11801030841946028,0.004502714750374019,0.12651073488984318,0.012894615194231893,0.14789312188723536,0.031209081518310127,0.18598846064715074,0.05429499647516509,68.29980521500008,0.006706427244966844,4,9,3,2,0.1222783102739991
2023-09-11,3233.240966796875,0.011258163707335,0.1222783102739991,0.1156902001857281,0.1168122188985028,0.1136211722054249,0.1219127778584224,0.1458049684645994,0.165048603765603,-0.0038636273568913,0.0073908100382054,0.000160329008614,0.0116298405364212,0.11644240368453955,0.003306247480577665,0.12284109693045006,0.009482745172486231,0.14117124125676345,0.02075870289526147,0.18534697518838023,0.05490117256045178,59.16233812075895,0.42981057242726434,0,9,3,2,0.1581944072748885
2023-09-12,3326.2724609375,0.0287734490240576,0.1581944072748885,0.1222783102739991,0.1156902001857281,0.1168122188985028,0.1141756492746195,0.1266630578740115,0.163659025660117,0.011258163707335,-0.0038636273568913,0.0073908100382054,0.0031740113024756,0.11651551016765489,0.0034580044440598355,0.12048843111139004,0.005021388392321138,0.13903272658218324,0.020368836713875748,0.18481222803565392,0.05536239427739928,70.6152988042549,5.080482257752472,1,9,3,2,0.1593795690775405
2023-09-13,3314.24365234375,-0.003616302854024,0.1593795690775405,0.1581944072748885,0.1222783102739991,0.1156902001857281,0.1136211722054249,0.1230721848885033,0.1638519382959728,0.0287734490240576,0.011258163707335,-0.0038636273568913,0.000160329008614,0.1253192617677087,0.01865446650831872,0.12364156605147773,0.012957713686189837,0.1387594956629218,0.020055348375043275,0.18479096067682557,0.05537253843889843,78.26295011364996,0.05691448180773473,2,9,3,2,0.1571551821286519
2023-09-14,3306.997802734375,-0.0021862754732141,0.1571551821286519,0.1593795690775405,0.1581944072748885,0.1222783102739991,0.1168122188985028,0.127129015794357,0.1632406033532765,-0.003616302854024,0.0287734490240576,0.011258163707335,0.0073908100382054,0.13447094114213182,0.022340823287267914,0.12727230447038146,0.017179377645164237,0.1385358772020002,0.019783937685395568,0.18511795600862901,0.05515962737541149,77.67387237782006,1.0175354489684747,3,9,3,2,0.1371867920928625
2023-09-15,3342.52880859375,0.0107441879247685,0.1371867920928625,0.1571551821286519,0.1593795690775405,0.1581944072748885,0.1156902001857281,0.1235297238603318,0.1774308821861421,-0.0021862754732141,-0.003616302854024,0.0287734490240576,-0.0038636273568913,0.14253953378816164,0.021643029605572784,0.13027492110381095,0.019604387052951856,0.13823160614076896,0.0194275753838668,0.1853778404518834,0.054987400425482356,77.35280088736526,1.3428562399859694,4,9,3,3,0.134773628063913
2023-09-18,3349.82080078125,0.0021815794582689,0.134773628063913,0.1371867920928625,0.1571551821286519,0.1593795690775405,0.1222783102739991,0.1219127778584224,0.1526568543313385,0.0107441879247685,-0.0021862754732141,-0.003616302854024,0.011258163707335,0.1468388521695885,0.01650020725679124,0.13164062792706402,0.019557927204823473,0.13621940163610496,0.01709834106320861,0.18523364075029924,0.05510406640002238,81.00229280276483,-0.42973965221102667,0,9,3,3,0.1313735852539647
2023-09-20,3349.72802734375,-2.7695044904629817e-05,0.1313735852539647,0.134773628063913,0.1371867920928625,0.1571551821286519,0.1581944072748885,0.1141756492746195,0.1516347531008676,0.0021815794582689,0.0107441879247685,-0.0021862754732141,0.0287734490240576,0.1493379157275713,0.012248981378560174,0.13292671294761307,0.019267869411827905,0.1353252403227337,0.016655364231808238,0.1850299747178757,0.05527013054599965,81.37807294389478,-0.151814485825724,2,9,3,3,0.1350135729957264
2023-09-21,3330.452880859375,-0.0057542422331103,0.1350135729957264,0.1313735852539647,0.134773628063913,0.1371867920928625,0.1593795690775405,0.1136211722054249,0.1525663837695707,-2.7695044904629817e-05,0.0021815794582689,0.0107441879247685,-0.003616302854024,0.14397375132338652,0.013234033845646559,0.1346465065455476,0.018142920387273283,0.13431218193038857,0.016221674293471763,0.1848455324719338,0.055432891749274314,80.57157841497335,0.2173101559427236,3,9,3,3,0.1334664907378084
2023-09-22,3347.498779296875,0.00511819234419,0.1334664907378084,0.1350135729957264,0.1313735852539647,0.134773628063913,0.1571551821286519,0.1168122188985028,0.1525382315882201,-0.0057542422331103,-2.7695044904629817e-05,0.0021815794582689,-0.0021862754732141,0.1391005521070237,0.01030489967549817,0.13678574662457774,0.016582442569436837,0.13343454139169633,0.015646729315409173,0.18468659281859076,0.055563904034263804,83.76194899483983,0.16431021026092402,4,9,3,4,0.1375312647874334
2023-09-25,3322.882080078125,-0.0073537589829743,0.1375312647874334,0.1334664907378084,0.1350135729957264,0.1313735852539647,0.1371867920928625,0.1156902001857281,0.1523865797796594,0.00511819234419,-0.0057542422331103,-2.7695044904629817e-05,0.0107441879247685,0.134362813828855,0.0021392750886922197,0.1384511738085083,0.015125900475989499,0.13248095434917576,0.014988497526272978,0.1844902019918679,0.05572624272969074,83.56526407718604,-0.7346776153024913,0,9,3,4,0.1364968555116625
2023-09-26,3330.82470703125,0.002390282520329,0.1364968555116625,0.1375312647874334,0.1334664907378084,0.1350135729957264,0.134773628063913,0.1222783102739991,0.1458049684645994,-0.0073537589829743,0.00511819234419,-0.0057542422331103,0.0021815794582689,0.13443170836776916,0.0022553540506018844,0.14063528026867883,0.012885033906489348,0.13173818859956446,0.014302527925942431,0.18436415844742368,0.05582532560800004,74.66962224794189,-0.1852758888774299,1,9,3,4,0.1362969412828767
2023-09-27,3334.168701171875,0.0010039538056643,0.1362969412828767,0.1364968555116625,0.1375312647874334,0.1334664907378084,0.1313735852539647,0.1581944072748885,0.1266630578740115,0.002390282520329,-0.0073537589829743,0.00511819234419,-2.7695044904629817e-05,0.13477635385731906,0.0024444073235781803,0.14205713479244517,0.01132425321628457,0.13127278295191763,0.013968239091533457,0.1837815448202753,0.05614385027770067,74.48713547493738,-0.4471526866115451,2,9,3,4,0.1499652526400787
2023-09-28,3285.35400390625,-0.0146407400586742,0.1499652526400787,0.1362969412828767,0.1364968555116625,0.1375312647874334,0.1350135729957264,0.1593795690775405,0.1230721848885033,0.0010039538056643,0.002390282520329,-0.0073537589829743,-0.0057542422331103,0.13576102506310148,0.0015641270478735478,0.139867388193244,0.00988245787334928,0.13175447712236088,0.01396701825393723,0.18316247708130984,0.05646367508565548,74.72857420113479,-0.23779968971164614,3,9,3,4,0.1439863845651172
2023-09-29,3277.783203125,-0.0023044094402759,0.1439863845651172,0.1499652526400787,0.1362969412828767,0.1364968555116625,0.1334664907378084,0.1571551821286519,0.127129015794357,-0.0146407400586742,0.0010039538056643,0.002390282520329,0.00511819234419,0.13875136099197194,0.0064474185786956,0.1389259565494978,0.008105865439389398,0.13309913050993966,0.014375715398360507,0.18271526451308837,0.05662098175654887,61.659579108058004,0.3249732968963615,4,9,3,5,0.1450022097529355
2023-10-03,3264.08203125,-0.0041800116194192,0.1450022097529355,0.1439863845651172,0.1499652526400787,0.1362969412828767,0.1375312647874334,0.1371867920928625,0.1235297238603318,-0.0023044094402759,-0.0146407400586742,0.0010039538056643,-0.0073537589829743,0.1408553397574337,0.005992053285312913,0.13760907679314432,0.005449842344835263,0.13394199894847766,0.014500896810977259,0.18238662936376118,0.05679016320799053,62.59077213855456,0.035185403690131845,1,10,4,1,0.1417228557062864
2023-10-04,3286.282958984375,0.0068015838823367,0.1417228557062864,0.1450022097529355,0.1439863845651172,0.1499652526400787,0.1364968555116625,0.134773628063913,0.1219127778584224,-0.0041800116194192,-0.0023044094402759,-0.0146407400586742,0.002390282520329,0.14234952875053414,0.005886485855627708,0.13839061855915163,0.005922453034614717,0.13501562324310784,0.01448429924205951,0.18216918255020953,0.05690978202792872,55.182797992935065,-0.2316201966213888,2,10,4,1,0.1488494206468096
